,url,category,volume,purpose,description,suitable_for,how_to_use,ingredients,price
10,https://www.krasanamiru.cz/produkty/barva-na-rasy-a-oboci-natural/,"['BEAUTIFUL BROWS', 'BARVY NA ŘASY & OBOČÍ', 'Barva na řasy a obočí Natural']",20.0,,"Intenzivní krémová barva na řasy a obočí odstín NATURAL (studený odstín) pro dosažení přirozené barvy obočí. Míchání spolu s 3% krémovým peroxidem.Barvy jsou určeny k profesionálnímu i domácímu použití. Vyvážená kombinace pečlivě vybraných pečujících složek, jako je lanolin, nebo slunečnicový olej zaručuje bezpečnou aplikaci, která jde ruku v ruce se současnými kosmetickými trendy v péči o obočí, řasy i pokožku.Odstín doporučujeme pro: všechny odstíny blond, zrz, světle hnědé vlasy.Upozornění: barva může způsobit alergické reakce, proto před prvním použitím proveďte test snášenlivosti. Při barvení používejte rukavice. Tento produkt není vhodný pro osoby mladší 16 let.Nebarvěte si řasy ani obočí pokud:",,návod ZDE + podrobný návod je součástí každého balení.K aktivaci barvy je zapotřebí použít výhradně krémový aktivátor barvy s 3% peroxidem Beautiful Brows.,"Barva Natural:
Aqua, Cetearyl Alcohol, Glyceryl Stearate SE, Oleamide DEA, Sodium Cetearyl Sulfate, p-Aminophenol, p-Phenylenediamine, Helianthus Annuus Seed Oil, Ammonium Hydroxide, Lanolin, Parfum, Sodium Sulfite, 2,6-Diaminopyridine, Limonene, Linalool, Citral, Geraniol.",349.0
11,https://www.krasanamiru.cz/produkty/barva-na-rasy-a-oboci-stredne-hneda/,"['BEAUTIFUL BROWS', 'BARVY NA ŘASY & OBOČÍ', 'Barva na řasy a obočí Středně hnědá']",20.0,,"Intenzivní krémová barva na řasy a obočí odstín STŘEDNĚ HNĚDÁ (teplý odstín) pro dosažení přirozené barvy obočí. Míchání spolu s 3% krémovým peroxidem.Barvy jsou určeny k profesionálnímu i domácímu použití. Vyvážená kombinace pečlivě vybraných pečujících složek, jako je lanolin, nebo slunečnicový olej zaručuje bezpečnou aplikaci, která jde ruku v ruce se současnými kosmetickými trendy v péči o obočí, řasy i pokožku.Odstín doporučujeme pro: všechny odstíny hnědých vlasů, zrz, měděné, červené odstíny.Upozornění: barva může způsobit alergické reakce, proto před prvním použitím proveďte test snášenlivosti. Při barvení používejte rukavice. Tento produkt není vhodný pro osoby mladší 16 let.Nebarvěte si řasy ani obočí pokud:",,návod ZDE + podrobný návod je součástí každého balení.K aktivaci barvy je zapotřebí použít výhradně krémový aktivátor barvy s 3% peroxidem Beautiful Brows.,"Barva Středně hnědá / Middle Brown:
Aqua, Cetearyl Alcohol, Glyceryl Stearate SE, Oleamide DEA, Sodium Cetearyl Sulfate, p-Phenylenediamine, Resorcinol, Helianthus Annuus Seed Oil, Ammonium Hydroxide, Lanolin, Parfum, p-Aminophenol, m-Aminophenol, Sodium Sulfite, Limonene, Linalool, Citral, Geraniol.",349.0
12,https://www.krasanamiru.cz/produkty/barva-na-rasy-a-oboci-tmave-hneda/,"['BEAUTIFUL BROWS', 'BARVY NA ŘASY & OBOČÍ', 'Barva na řasy a obočí Tmavě hnědá']",20.0,,"Intenzivní krémová barva na řasy a obočí odstín TMAVĚ HNĚDÁ (teplý odstín) pro dosažení přirozené barvy obočí. Míchání spolu s 3% krémovým peroxidem.Barvy jsou určeny k profesionálnímu i domácímu použití. Vyvážená kombinace pečlivě vybraných pečujících složek, jako je lanolin, nebo slunečnicový olej zaručuje bezpečnou aplikaci, která jde ruku v ruce se současnými kosmetickými trendy v péči o obočí, řasy i pokožku.Odstín doporučujeme pro: tmavě hnědé vlasy, zrz, měděné, fialkové, červené odstíny.Upozornění: barva může způsobit alergické reakce, proto před prvním použitím proveďte test snášenlivosti. Při barvení používejte rukavice. Tento produkt není vhodný pro osoby mladší 16 let.Nebarvěte si řasy ani obočí pokud:",,návod ZDE + podrobný návod je součástí každého balení.K aktivaci barvy je zapotřebí použít výhradně krémový aktivátor barvy s 3% peroxidem Beautiful Brows.,"Barva Tmavě hnědá / BROWN:
Aqua, Cetearyl Alcohol, Glyceryl Stearate SE, Oleamide DEA, p-Phenylenediamine, m-Aminophenol, Sodium Cetearyl Sulfate, Helianthus Annuus Seed Oil, Ammonium Hydroxide, Resorcinol, Lanolin, Parfum, Sodium Sulfite, p-Aminophenol, Limonene, Linalool, Citral, Geraniol.",349.0
13,https://www.krasanamiru.cz/produkty/bb-krem-radiant-skin-2/,"['KRIPA', 'TVÁŘ', 'BB krém Radiant Skin NEW']",,,,,,,
14,https://www.krasanamiru.cz/produkty/bb-krem-radiant-skin-2/bb-krem-light-beige/,"['KRIPA', 'TVÁŘ', 'BB krém Radiant Skin NEW', 'BB krém Radiant Skin NEW Light beige']",25.0,"['HYDRATUJE', 'VYŽIVUJE', 'ZKLIDŇUJE', 'SJEDNOCUJE', 'VYHLAZUJE', 'ANTI-AGE']","NOVINKA: Jemný tónovací krém s vysokým obsahem složek rostlinného původu přirozeným způsobem maskuje nedokonalosti, sjednocuje tón pleti a dodává svěží a rafinovaný vzhled. Pokožku hydratuje, vyživuje, zklidňuje, vyhlazuje a rozjasňuje. Nezvýrazňuje dehydratovaná, suchá místa a na zralou pleť působí omlazujícím účinkem. Obsahuje: vodu z ječmene, rostlinný glycerin, heřmánek, slunečnicový olej, vitamín E, olej z Mauricie převislé.Vhodný pro: všechny typy pleti včetně citlivé, pro různé věkové skupiny, včetně zralé, suché pokožkyKrytí: nízké až střední",,"Pleť nejprve ošetřete krémem, BB krém rozetřete prsty nebo štětcem a rozpracujte do ztracena. Postupujte od středu obličeje směrem ven, pohyby veďte od spodní části obličeje směrem nahoru, abyste dosáhli liftingového efektu. Pro zakrytí větších nedostatků (žilky, pupínky, skvrny) použijte Korektor Expert touch a dle potřeby přepudrujte Kompaktním pudrem.","Aqua (WATER) (EAU), HORDEUM VULGARE STEM WATER (HORDEUM VULGARE ( BARLEY ) STEM WATER), Glycerin, OCTYLDODECYL STEAROYL STEARATE, Cetearyl Olivate, Sodium Stearoyl Glutamate, Octyldodecanol, Sorbitan Olivate, Benzyl alcohol, Xanthan gum, MAGNESIUM ALUMINUM SILICATE, PARFUM (FRAGRANCE), CETYL PALMITATE, SORBITAN PALMITATE, TOCOPHEROL, MAURITIA FLEXUOSA FRUIT OIL, Helianthus Annuus Seed Oil (), CHAMOMILLA RECUTITA FLOWER EXTRACT () , Dehydroacetic Acid, Citric Acid, Potassium Sorbate, Sodium Benzoate, Linalool, Citronellol, CINNAMYL ALCOHOL, Limonene, Eugenol. MAY CONTAIN +/-: CI 77891 (), CI 77492 (IRON OXIDES), CI 77491 (IRON OXIDES), CI 77499 (IRON OXIDES)",890.0
15,https://www.krasanamiru.cz/produkty/bb-krem-radiant-skin-2/bb-krem-medium-beige/,"['KRIPA', 'TVÁŘ', 'BB krém Radiant Skin NEW', 'BB krém Radiant Skin NEW Medium beige']",25.0,"['HYDRATUJE', 'VYŽIVUJE', 'ZKLIDŇUJE', 'SJEDNOCUJE', 'VYHLAZUJE', 'ANTI-AGE']","NOVINKA: Jemný tónovací krém s vysokým obsahem složek rostlinného původu přirozeným způsobem maskuje nedokonalosti, sjednocuje tón pleti a dodává svěží a rafinovaný vzhled. Pokožku hydratuje, vyživuje, zklidňuje, vyhlazuje a rozjasňuje. Nezvýrazňuje dehydratovaná, suchá místa a na zralou pleť působí omlazujícím účinkem. Obsahuje: vodu z ječmene, rostlinný glycerin, heřmánek, slunečnicový olej, vitamín E, olej z Mauricie převislé.Vhodný pro: všechny typy pleti včetně citlivé, pro různé věkové skupiny, včetně zralé, suché pokožkyKrytí: nízké až střední",,"Pleť nejprve ošetřete krémem, BB krém rozetřete prsty nebo štětcem a rozpracujte do ztracena. Postupujte od středu obličeje směrem ven, pohyby veďte od spodní části obličeje směrem nahoru, abyste dosáhli liftingového efektu. Pro zakrytí větších nedostatků (žilky, pupínky, skvrny) použijte Korektor Expert touch a dle potřeby přepudrujte Kompaktním pudrem.","Aqua (WATER) (EAU), HORDEUM VULGARE STEM WATER (HORDEUM VULGARE ( BARLEY ) STEM WATER), Glycerin, OCTYLDODECYL STEAROYL STEARATE, Cetearyl Olivate, Sodium Stearoyl Glutamate, Octyldodecanol, Sorbitan Olivate, Benzyl alcohol, Xanthan gum, MAGNESIUM ALUMINUM SILICATE, PARFUM (FRAGRANCE), CETYL PALMITATE, SORBITAN PALMITATE, TOCOPHEROL, MAURITIA FLEXUOSA FRUIT OIL, Helianthus Annuus Seed Oil (), CHAMOMILLA RECUTITA FLOWER EXTRACT ()* , Dehydroacetic Acid, Citric Acid, Potassium Sorbate, Sodium Benzoate, Linalool, Citronellol, CINNAMYL ALCOHOL, Limonene, Eugenol MAY CONTAIN +/-: CI 77891 (), CI 77492 (IRON OXIDES), CI 77491 (IRON OXIDES), CI 77499 (IRON OXIDES)",890.0
16,https://www.krasanamiru.cz/produkty/bb-krem-radiant-skin/,"['KRIPA', 'TVÁŘ', 'BB krém Radiant skin']",,,,,,,
17,https://www.krasanamiru.cz/produkty/bb-krem-radiant-skin/bb-krem-honey-beige/,"['KRIPA', 'TVÁŘ', 'BB krém Radiant skin', 'BB krém Honey beige']",30.0,"['HYDRATUJE', 'ROZJASŇUJE', 'VYHLAZUJE', 'CHRÁNÍ']","Lehký, svěží tónovací krém je vyroben ze složek rostlinného původu. Pleť vyživuje, hydratuje, redukuje vrásky a chrání pokožku před vnějším prostředím, UV zářením a tvorbou pigmentových skvrn. Přirozeně sjednotí barevný tón pleti, rozjasní, s pletí dokonale splyne a nevytváří barevné přechody. Výtažek z květů rostliny Spilanthes Acmella stimuluje tvorbu kolagenu a pokožku vyhlazuje. Hloubkovou hydrataci a vyplnění pleti zajišťuje betain (výtažek z cukrové řepy), pro výživu, zklidnění a zjemnění je přidán sladký mandlový olej.TYP PLETI: všechny typy pleti i velmi citlivá, vhodný pro suchou, dehydratovanou a zralou pleťKRYTÍ: nízká krycí schopnostJAK POUŽÍT: pleť ošetřete krémem, pomocí štětce (možno i prsty) naneste BB krém na celý obličej (mimo oblast očí) a rozetřete. Pro zakrytí větších nedostatků (žilky, pupínky, skvrny) použijte KOREKTOR EXPERT TOUCH a pro finální a dlouhotrvající efekt naneste transparentní KOMPAKTNÍ PUDR.NEOBSAHUJE syntetické látky:0% SILIKONY, 0% PARABENY, 0% FENOXYETHANOL, 0% MINERÁLNÍ OLEJE, 0% PARAFÍN, 0% TEA, 0% PROPYLEN GLYKOL, 0% ALKOHOL, 0% ETHOXYLÁTY, 0% NANOMATERIÁLY, 0% CHEMICKÉ FILTRY, 0% PARFEMACE, 0% EDTA 0% SLOŽKY ŽIVOČIŠNÉHO PŮVODU",,,"INGREDIENTS: Aqua (Voda), Caprylic/capric triglyceride, Cetearyl Alcohol, POLYGLYCERYL-6 TRISTEARATE, POLYGLYCERYL-10 STEARATE, Zinc Oxide, HEPTYL UNDECYLENATE, Glycerin, Betaine, Propanediol, MICA, POLYHYDROXYSTEARIC ACID, SQUALANE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, 1;2 hexanediol, Caprylyl Glycol, Stearic Acid, ALUMINA, HYDROXYPROPYL GUAR, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, Rosmarinus officinalis (Rosemary) Leaf Extract, SPILANTHES ACMELLA FLOWER EXTRACT, SODIUM PHYTATE, SORBITAN TRIOLEATE, ALUMINUM HYDROXIDE, Sodium lauroyl glutamate LYSINE, TROPOLONE, MAGNESIUM CHLORIDE, PALMITOYL PROLINE, SODIUM PALMITOYL SARCOSINATE, MAGNESIUM PALMITOYL GLUTAMATE, Citric Acid. +/- MAY CONTAIN/PU  CONTENERE/: CI 77891 (), CI 77491/77492/77499 (IRON OXIDES).                                                                                          V souladu s nařízením EVROPSKÉ SMĚRNICE 1223/2009 o kosmetických výrobcích, Kripa dodržuje svůj etický kodex a vylučuje jakoukoliv formu testování na zvířatech, jak u konečného výrobku, tak u složek, které ho tvoří. Každý produkt Kripa byl vytvořen tak, aby se minimalizoval obsah těžkých kovů. Navíc, testy se provádějí na každé výrobní šarži.                                                                      Dermatologicky testováno.",
18,https://www.krasanamiru.cz/produkty/bb-krem-radiant-skin/bb-krem-light-beige-2/,"['KRIPA', 'TVÁŘ', 'BB krém Radiant skin', 'BB krém Light beige']",30.0,"['HYDRATUJE', 'ROZJASŇUJE', 'VYHLAZUJE', 'CHRÁNÍ']","Lehký, svěží tónovací krém je vyroben ze složek rostlinného původu. Pleť vyživuje, hydratuje, redukuje vrásky a chrání pokožku před vnějším prostředím, UV zářením a tvorbou pigmentových skvrn. Přirozeně sjednotí barevný tón pleti, rozjasní, s pletí dokonale splyne a nevytváří barevné přechody. Výtažek z květů rostliny Spilanthes Acmella stimuluje tvorbu kolagenu a pokožku vyhlazuje. Hloubkovou hydrataci a vyplnění pleti zajišťuje betain (výtažek z cukrové řepy), pro výživu, zklidnění a zjemnění je přidán sladký mandlový olej.TYP PLETI: všechny typy pleti i velmi citlivá, vhodný pro suchou, dehydratovanou a zralou pleťKRYTÍ: nízká krycí schopnostJAK POUŽÍT: pleť ošetřete krémem, pomocí štětce (možno i prsty) naneste BB krém na celý obličej (mimo oblast očí) a rozetřete. Pro zakrytí větších nedostatků (žilky, pupínky, skvrny) použijte KOREKTOR EXPERT TOUCH  a pro finální a dlouhotrvající efekt naneste transparentní KOMPAKTNÍ PUDR.NEOBSAHUJE syntetické látky: 0% SILIKONY, 0% PARABENY, 0% FENOXYETHANOL, 0% MINERÁLNÍ OLEJE, 0% PARAFÍN, 0% TEA, 0% PROPYLEN GLYKOL, 0% ALKOHOL, 0% ETHOXYLÁTY, 0% NANOMATERIÁLY, 0% CHEMICKÉ FILTRY, 0% PARFEMACE, 0% EDTA 0% SLOŽKY ŽIVOČIŠNÉHO PŮVODU.",,,"INGREDIENTS: Aqua (Voda), Caprylic/capric triglyceride, Cetearyl Alcohol, POLYGLYCERYL-6 TRISTEARATE, POLYGLYCERYL-10 STEARATE, Zinc Oxide, HEPTYL UNDECYLENATE, Glycerin, Betaine, Propanediol, MICA, POLYHYDROXYSTEARIC ACID, SQUALANE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, 1;2 hexanediol, Caprylyl Glycol, Stearic Acid, ALUMINA, HYDROXYPROPYL GUAR, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, Rosmarinus officinalis (Rosemary) Leaf Extract, SPILANTHES ACMELLA FLOWER EXTRACT, SODIUM PHYTATE, SORBITAN TRIOLEATE, ALUMINUM HYDROXIDE, Sodium lauroyl glutamate LYSINE, TROPOLONE, MAGNESIUM CHLORIDE, PALMITOYL PROLINE, SODIUM PALMITOYL SARCOSINATE, MAGNESIUM PALMITOYL GLUTAMATE, Citric Acid. +/- MAY CONTAIN/PU  CONTENERE/: CI 77891 (), CI 77491/77492/77499 (IRON OXIDES).                                        V souladu s nařízením EVROPSKÉ SMĚRNICE 1223/2009 o kosmetických výrobcích, Kripa dodržuje svůj etický kodex a vylučuje jakoukoliv formu testování na zvířatech, jak u konečného výrobku, tak u složek, které ho tvoří. Každý produkt Kripa byl vytvořen tak, aby se minimalizoval obsah těžkých kovů. Navíc, testy se provádějí na každé výrobní šarži.                                                                      Dermatologicky testováno.",
19,https://www.krasanamiru.cz/produkty/bb-nano-sada-na-oboci-light-medium-brown/,"['BEAUTIFUL BROWS', 'PUDRY NA BARVENÍ OBOČÍ', 'Cestovní sada na obočí NANO – Light/Medium brown']",,['JAK POUŽÍT'],"Odstín LIGHT/MEDIUM BROWN doporučujeme pro:Barva vlasů: všechny odstíny blond (teplá, studená), oříškově hnědá, medováDomácí sada na obočí obsahuje vše potřebné pro vytvoření přirozené barvy i dokonalého tvaru. Aplikace je snadná, rychlá a efektivní.Sada obsahuje:","pro každou ženu každého věku, s úzkým, řídkým, krátkým, hustým či tetovaným obočím i v případě úplné ztráty obočí (drží na pokožce).",,"INGREDIENTS:Pudr: TALC, boron nitride, Zinc Oxide calcium silicate, cyclopentasiloxane, diisopropyl dimer diinoleate, petrolatum, acrylates copolymer. May contain +/- CI 77499, CI 77491, CI 77492 (iron oxides), CI 77891 (Titanium Dioxide), CI 15850 (red 7 lake), CI 77266 (carbon black)
Vyrobeno v Anglii.",790.0
20,https://www.krasanamiru.cz/produkty/bb-nano-sada-na-oboci-slate-black/,"['BEAUTIFUL BROWS', 'PUDRY NA BARVENÍ OBOČÍ', 'Cestovní sada na obočí NANO – Slate/Black']",,['JAK POUŽÍT'],"Odstín SLATE/BLACK doporučujeme pro:Barva vlasů: studená blond, šedivá, stříbrná, černá, zrzDomácí sada na obočí obsahuje vše potřebné pro vytvoření přirozené barvy i dokonalého tvaru. Aplikace je snadná, rychlá a efektivní.Sada obsahuje:","pro každou ženu každého věku, s úzkým, řídkým, krátkým, hustým či tetovaným obočím i v případě úplné ztráty obočí (drží na pokožce).",,"INGREDIENTS:Pudr: TALC, boron nitride, Zinc Oxide calcium silicate, cyclopentasiloxane, diisopropyl dimer diinoleate, petrolatum, acrylates copolymer. May contain +/- CI 77499, CI 77491, CI 77492 (iron oxides), CI 77891 (Titanium Dioxide), CI 15850 (red 7 lake), CI 77266 (carbon black)
Vyrobeno v Anglii.",790.0
21,https://www.krasanamiru.cz/produkty/bergamil-deodorant-roll-on/,"['BIOEARTH', 'Deodoranty', 'Deodoranty', 'BERGAMIL Deodorant roll-on']",50.0,"['OSVĚŽUJE', 'ZAMEZUJE ZÁPACHU', 'ZKLIDŇUJE']","Deodorant BERGAMIL je ekvivalentem svěžesti a přírodní ochrany. V Itálii je úspěšný více jak 10let. Obsahuje směs BIO esenciálních olejů (bergamot, pomeranč, citron, tymián), které příjemně voní a navíc mají výjimečné antiseptické, antivirové a antibakteriální vlastnosti. Dále Kamenec draselný, přírodní minerál se skvělými dezodoračními, antiseptickými, antibakteriálními schopnostmi. Velkou výhodou Kamence je, že zabraňuje zápachu, avšak neblokuje proces pocení. Pokožku nedráždí, neproniká skrze póry a nezatěžuje tělo, jako je tomu u antiperspirantů, které obsahují kontroverzní hliník.Deodorant nelepí, rychle se vstřebá, nezanechává mapy, bez obsahu alkoholu.",vhodný pro všechny typy pleti,naneste na pokožku v podpaží a nechte zaschnout. Určen pro vnější použití.,"Aqua, POTASSIUM ALUM, PARFUM, Xanthan gum, CITRUS BERGAMIA (BERGAMOT) PEEL OIL EXPRESSED*, CITRUS SINENSIS (ORANGE) PEEL OIL EXPRESSED*, CITRUS LIMON (LEMON) PEEL OIL*, THYMUS SATUREIOIDES (THYME) OIL*, Triticum Vulgare (Wheat) Germ Oil, Benzyl alcohol, EthylhexylGlycerin, SODIUM HYDROXIDE, Limonene, Potassium Sorbate. *suroviny z ekologického zemědělství",249.0
22,https://www.krasanamiru.cz/produkty/bergamil-deodorant-sprej/,"['BIOEARTH', 'Deodoranty', 'Deodoranty', 'BERGAMIL Deodorant sprej']",100.0,"['OSVĚŽUJE', 'ZAMEZUJE ZÁPACHU', 'ZKLIDŇUJE']","Deodorant BERGAMIL je ekvivalentem svěžesti a přírodní ochrany. V Itálii je úspěšný více jak 10let. Obsahuje směs BIO esenciálních olejů (bergamot, pomeranč, citron, tymián), které příjemně voní a navíc mají výjimečné antiseptické, antivirové a antibakteriální vlastnosti. Dále Kamenec draselný, přírodní minerál se skvělými dezodoračními, antiseptickými, antibakteriálními schopnostmi. Velkou výhodou Kamence je, že zabraňuje zápachu, avšak neblokuje proces pocení. Pokožku nedráždí, neproniká skrze póry a nezatěžuje tělo, jako je tomu u antiperspirantů, které obsahují kontroverzní hliník.Deodorant nelepí, rychle se vstřebá, nezanechává mapy, bez obsahu alkoholu. Balení je praktické, hygienické a vhodné pro celou rodinu.",vhodný pro všechny typy pleti,naneste na pokožku v podpaží a nechte zaschnout. Určen pro vnější použití.,"Aqua, POTASSIUM ALUM, PARFUM, Xanthan gum, CITRUS BERGAMIA (BERGAMOT) PEEL OIL EXPRESSED*, CITRUS SINENSIS (ORANGE) PEEL OIL EXPRESSED*, CITRUS LIMON (LEMON) PEEL OIL*, THYMUS SATUREIOIDES (THYME) OIL*. , Benzyl alcohol, EthylhexylGlycerin, SODIUM HYDROXIDE, Limonene, Potassium Sorbate. *suroviny z ekologického zemědělství",269.0
23,https://www.krasanamiru.cz/produkty/bezdotykovy-davkovac-dezinfekce/,"['BEAUTIFUL BROWS', 'DEZINFEKCE', 'Bezdotykový dávkovač dezinfekce: na zeď']",,,"Bezdotykový dávkovač s infračerveným UV senzorem na 1000ml náplně. Jeho minimalistický uhlazený design se hodí do každého interiéru. Jednoduchá instalace bez nutnosti přívodu elekrické energie (je napájen klasickými tužkovými barteriemi 4x AA). Pod přístroj stačí umístit ruce a dávkovač sám vystříkne potřebné množství připravku pro dezinfekci rukou.•    Váha = 0,85 kg•    Kapacita = 1000 ml / 1 litr•    Výkon = 2w•    Napětí = DC / Napájení = 4x tužková baterie AA (baterie nejsou součástí balení)•    Velikost = šířka 140 x hloubka 132 x výška 275mm•    Multifunčnost – vhodné pro gel, pěnu i sprejeK dávkovači doporučujeme dokoupit: Dezinfekční Gel na ruce  4L – rychleschnoucí 70% roztok na bázi alkoholu. •    Super silný se 70% alkoholu•    4litrová láhev•    Rychleschnoucí dezinfekční prostředek na ruce•    Zabije 99,9% bakterií•   Nelepivá konzistence: efektivní a bezpečný dezinfekční prostředek pro děti i dospělé bez nutnosti opláchnutí vodou•    4 litry = 4 000 čistých párů rukou",,,,
24,https://www.krasanamiru.cz/produkty/bio-spirulina-500-mg-180-tablet-2/,"['BIOEARTH', 'Doplňky stravy', '100% BIO Spirulina 180 tablet']",,,"Spirulina je sladkovodní řasa patřící mezi tzv. superzelené potraviny bohatá na aminokyseliny, vitamíny a minerály ve vysoce biologicky dostupné formě. Je unikátním zdrojem rostlinných proteinů, proto je ideální pro vegany, vegetariány, sportovce, těžce pracující a osoby v rekonvalescenci. Má silné antioxidační schopnosti a napomáhá k normální hladině cukru v krvi, správné funkci imunitního systému, přirozené obranyschopnosti, tonusu, vitalitě, hubnutí, kontrole tělesné hmotnosti a svalové hmotě.• Každá tableta obsahuje 500 mg čisté řasy.• Spirulina pochází z organického pěstování, je bez přidání pomocných látek, sladidel nebo aromat.Pěstována je pod širým nebem, kde mikrořasy získávají všechny výhody sluneční energie podle kritérií čistoty a testované vysoké kvality, kterými se Spirulina od Bioearth vyznačuje již více než 25 let.Dávkování: Užívejte 6-10 tablet denně dle potřeby. Nepřekračujte doporučenou denní dávku. Doplňky stravy nejsou určeny jako náhrada pestré, vyvážené stravy a zdravého životního stylu. Uchovávejte mimo dosah dětí.","• Starší lidé – Působí proti slabosti, posiluje přirozenou obranyschopnost, chrání játra a ledviny a podporuje dobrý stav nervového systému.• Děti – Lze ji zařadit do jídelníčku dítěte již od odstavení, k dodání energie a posílení obranyschopnosti, přičemž je třeba dodržet dávkování maximálně 0,5 g na 10 kg hmotnosti.• Ženy ve fertilním věku, v těhotenství a/nebo při kojení – Výživová podpora, antioxidant.• Sportovci a velmi aktivní lidé – Dodává energii, aniž by obsahovala dopingové látky, zvyšuje odolnost, antioxidant, pro normální činnost kardiovaskulárního systému. • Lidé, kteří dodržují specifické dietní režimy – Veganská a vegetariánská strava, vynikající zdroj bílkovin. Nízkokalorická strava jako nutriční podpora. Strava s vysokým obsahem bílkovin.",,100% SPIRULINA (SPIRULINA PLATENSIS (GOMONT) GEITLER) THALLUS POWDER * Z ekologického zemědělství,490.0
25,https://www.krasanamiru.cz/produkty/bio-spirulina-500-mg-500-tablet-2/,"['BIOEARTH', 'Doplňky stravy', '100% BIO Spirulina 500 tablet']",,,"Spirulina je sladkovodní řasa patřící mezi tzv. superzelené potraviny bohatá na aminokyseliny, vitamíny a minerály ve vysoce biologicky dostupné formě. Je unikátním zdrojem rostlinných proteinů, proto je ideální pro vegany, vegetariány, sportovce, těžce pracující a osoby v rekonvalescenci. Má silné antioxidační schopnosti a napomáhá k normální hladině cukru v krvi, správné funkci imunitního systému, přirozené obranyschopnosti, tonusu, vitalitě, hubnutí, kontrole tělesné hmotnosti a svalové hmotě.• Každá tableta obsahuje 500 mg čisté řasy.• Spirulina pochází z organického pěstování, je bez přidání pomocných látek, sladidel nebo aromat.Pěstována je pod širým nebem, kde mikrořasy získávají všechny výhody sluneční energie podle kritérií čistoty a testované vysoké kvality, kterými se Spirulina od Bioearth vyznačuje již více než 25 let.Dávkování: Užívejte 6-10 tablet denně dle potřeby. Nepřekračujte doporučenou denní dávku. Doplňky stravy nejsou určeny jako náhrada pestré, vyvážené stravy a zdravého životního stylu. Uchovávejte mimo dosah dětí.","• Starší lidé – Působí proti slabosti, posiluje přirozenou obranyschopnost, chrání játra a ledviny a podporuje dobrý stav nervového systému.• Děti – Lze ji zařadit do jídelníčku dítěte již od odstavení, k dodání energie a posílení obranyschopnosti, přičemž je třeba dodržet dávkování maximálně 0,5 g na 10 kg hmotnosti.• Ženy ve fertilním věku, v těhotenství a/nebo při kojení – Výživová podpora, antioxidant.• Sportovci a velmi aktivní lidé – Dodává energii, aniž by obsahovala dopingové látky, zvyšuje odolnost, antioxidant, pro normální činnost kardiovaskulárního systému. • Lidé, kteří dodržují specifické dietní režimy – Veganská a vegetariánská strava, vynikající zdroj bílkovin. Nízkokalorická strava jako nutriční podpora. Strava s vysokým obsahem bílkovin.",,100% SPIRULINA (SPIRULINA PLATENSIS (GOMONT) GEITLER) THALLUS POWDER * Z ekologického zemědělství,
26,https://www.krasanamiru.cz/produkty/bioprotettiva-cistici-mleko-a-tonikum-2v1/,"['BIOEARTH', 'BIOprotettiva - šípkový olej', 'BIOPROTETTIVA Šípkové čistící mléko a tonikum 2v1']",200.0,"['ODSTRAŇUJE MAKE-UP', 'ČISTÍ', 'HYDRATUJE', 'ZKLIDŇUJE', 'POSILUJE', 'ANTI-AGE']","Kompletní a vyvážený odličovač, efektivně a šetrně odstraňuje make-up a nečistoty. Díky složení 2 v 1 čistí a tonizuje v jednom kroku. Respektuje všechny typy pleti, i tu nejcitlivější. Obsahuje: BIO čistý za studena lisovaný šípkový olej , BIO výtažky z arniky, ovsa, růžovou vodu a probiotika. Blahodárně působí na pleť: vyživuje, zklidňuje, zvláčňuje, zlepšuje obranyschopnost pleti, zjemňuje, změkčuje a působí proti předčasnému stárnutí.Vhodné pro: všechny typy pleti, zejména pro citlivou, dehydratovanou, suchou, zralou pleť, růžovkuDermatologicky testováno na citlivé pleti, testováno na nikl.",,"Naneste ráno a večer dostatečné množství na obličej, oční kontury a krk (díky praktické pumpičce je dávkování pohodlné a přesné). Krouživými pohyby tvář jemně masírujte po dobu 30 sekund, opláchněte vodou, osušte a naneste navazující přípravky z řady BIOprotettiva sérum (olej), denní nebo noční krém. V případě, že používáte voděodolná líčidla a silnější vrstvu make-upu, proveďte čištění mlékem 2x.","INGREDIENTS: Aqua (WATER), Sodium stearoyl lactylate, Cetearyl Alcohol, ROSA DAMASCENA FLOWER WATER*, Caprylic/capric triglyceride, Glyceryl stearate, Polyglyceryl-3 Stearate, Octyldodecanol, Glycerin, Decyl Glucoside, ROSA MOSCHATA SEED OIL*, Xylitol, Allantoin, Cocamidopropyl Betaine, LACTOBACILLUS FERMENT, ARNICA MONTANA FLOWER EXTRACT*, TOCOPHERYL ACETATE, Avena sativa (Oat) bran extract*, Lactic acid, Sodium Chloride, Phenethyl Alcohol, Caprylyl Glycol, PARFUM (FRAGRANCE)
*z ekologického zemědělství",530.0
